"Address","Content Type","Status Code","Status","Indexability","Indexability Status","Title 1","Title 1 Length","Title 1 Pixel Width","Meta Description 1","Meta Description 1 Length","Meta Description 1 Pixel Width","Meta Keywords 1","Meta Keywords 1 Length","H1-1","H1-1 Length","H1-2","H1-2 Length","H2-1","H2-1 Length","Meta Robots 1","X-Robots-Tag 1","Meta Refresh 1","Canonical Link Element 1","rel=""next"" 1","rel=""prev"" 1","HTTP rel=""next"" 1","HTTP rel=""prev"" 1","amphtml Link Element","Size (bytes)","Word Count","Text Ratio","Crawl Depth","Link Score","Inlinks","Unique Inlinks","Unique JS Inlinks","% of Total","Outlinks","Unique Outlinks","Unique JS Outlinks","External Outlinks","Unique External Outlinks","Unique External JS Outlinks","Closest Similarity Match","No. Near Duplicates","Spelling Errors","Grammar Errors","Hash","Response Time","Last Modified","Redirect URL","Redirect Type","Cookies","HTTP Version","Copy 1","URL Encoded Address","Crawl Timestamp"
"https://www.wealthsimple.com/en-ca/about/work-with-us","text/html; charset=utf-8","200","OK","Indexable","","Work With Us | Wealthsimple","27","259","Change the financial future of millions — we're looking for talented people who want to move fast, ship often, and have a huge impact.","134","847","","","Change the financial future of millions","39","","0","","","","","","https://www.wealthsimple.com/en-ca/about/work-with-us","","","","","","104790","688","7.924","1","","2121","1062","0","62.650","54","27","0","","","","","","","","fc090964695ae110da9515c56651ce23","0.523","Tue, 17 May 2022 21:39:09 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/about/work-with-us","2022-05-18 01:49:48"
"https://www.wealthsimple.com/en-ca/giveback","text/html; charset=utf-8","200","OK","Indexable","","Wealthsimple Giveback","21","208","Open a Wealthsimple RESP, and you’ll help a child in need get an education, too.","80","514","","","Wealthsimple Giveback","21","","0","","","","","","https://www.wealthsimple.com/en-ca/giveback","","","","","","75531","435","9.653","1","","2111","1055","0","62.240","54","28","0","","","","","","","","25f75427da578a2b1bbeb591a53b4295","0.797","Tue, 17 May 2022 21:40:16 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/giveback","2022-05-18 01:49:48"
"https://www.wealthsimple.com/en-ca/class/investing-master-class","text/html; charset=utf-8","200","OK","Indexable","","Wealthsimple Investing Master Class | Free Investing Course","59","542","Become an expert at investing with our free investing course and personal finance classes.","90","574","","","Investing Master Class","22","","0","","","","","","https://www.wealthsimple.com/en-ca/class/investing-master-class","","","","","","121130","436","5.635","1","","4082","1513","0","89.260","62","37","0","","","","","","","","d4df1c5269126f1756c603f0355dfe29","0.757","Tue, 17 May 2022 21:39:14 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/class/investing-master-class","2022-05-18 01:49:48"
"https://www.wealthsimple.com/en-ca/tool/tax-calculator","text/html; charset=utf-8","200","OK","Indexable","","2021 Income Tax Calculator Canada","33","325","2021 free Canada income tax calculator to quickly estimate your provincial taxes. Get better visibility to your tax bracket, marginal tax rate, average tax rate, payroll tax deductions, tax refunds or taxes owed in 2021.","220","1354","","","2021 Income Tax Calculator Canada","33","","0","","","","","","https://www.wealthsimple.com/en-ca/tool/tax-calculator","","","","","","85827","232","6.875","1","","2130","1058","0","62.420","64","40","0","","","","","","","","4ff30c54146b688149af1f7f2cde4578","0.344","Tue, 17 May 2022 21:38:38 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/tool/tax-calculator","2022-05-18 01:49:50"
"https://www.wealthsimple.com/en-ca/legal/privacy","text/html; charset=utf-8","200","OK","Indexable","","Privacy Policy | Wealthsimple","29","259","Privacy Policy","14","87","","","Privacy Policy","14","","0","","","","","","https://www.wealthsimple.com/en-ca/legal/privacy","","","","","","81584","4318","39.371","1","","2919","1516","0","89.440","71","42","0","","","","","","","","319d6637cbc0309e211d128cc2759479","0.694","Tue, 17 May 2022 21:40:18 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/legal/privacy","2022-05-18 01:49:50"
"https://www.wealthsimple.com/en-ca/product/invest","text/html; charset=utf-8","200","OK","Indexable","","Wealthsimple Invest | Robo Advisor | Automate RRSP, TFSA, RESP investments","74","718","Automate your RRSP, TFSA & RESP investments with Canada’s trusted robo advisor. Start in minutes & grow your wealth on autopilot. No account minimums, no paperwork.","164","1095","","","Wealthsimple Invest","19","","0","","","","","","https://www.wealthsimple.com/en-ca/product/invest","","","","","","225503","2069","7.652","1","","3729","1092","0","64.420","88","50","0","","","","","","","","357ff9f487e6f0b95b7281ef0f5b2f25","0.343","Tue, 17 May 2022 21:39:13 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/product/invest","2022-05-18 01:49:50"
"https://www.wealthsimple.com/en-ca/product/crypto","text/html; charset=utf-8","200","OK","Indexable","","Wealthsimple Crypto | Buy Bitcoin, ETH, SHIB, DOGE & 30+ Cryptocurrencies","73","696","Start investing in crypto the simple way. Buy & sell Bitcoin,  Etheruem, Solana & 30+ other cryptocurrencies on Canada’s first regulated  crypto trading platform. Trade coins and tokens on Wealthsimple Crypto.","209","1309","","","The safe and simple way to trade crypto","39","","0","","","","","","https://www.wealthsimple.com/en-ca/product/crypto","","","","","","130658","935","7.739","1","","2177","1082","0","63.830","145","73","0","","","","","","","","83c5515f98ebdad0559925ef8721fdb3","0.767","Tue, 17 May 2022 21:39:09 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/product/crypto","2022-05-18 01:49:50"
"https://www.wealthsimple.com/en-ca/about/who-we-are","text/html; charset=utf-8","200","OK","Indexable","","Who We Are | Wealthsimple","25","250","We're on a mission to bring smarter financial services to everybody, regardless of age or net worth. Learn more about what we do.","129","825","","","We're building the world's most human financial company.","56","","0","","","","","","https://www.wealthsimple.com/en-ca/about/who-we-are","","","","","","96154","1178","12.536","1","","2891","1062","0","62.650","53","27","0","","","","","","","","59486f035f7b594a5854469cdc67c461","0.408","Tue, 17 May 2022 21:39:09 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/about/who-we-are","2022-05-18 01:49:50"
"https://www.wealthsimple.com/en-ca/legal/terms","text/html; charset=utf-8","200","OK","Indexable","","Terms of Use | Wealthsimple","27","257","Terms of Use","12","86","","","Terms of Use","12","","0","","","","","","https://www.wealthsimple.com/en-ca/legal/terms","","","","","","57793","908","17.233","1","","2924","1517","0","89.500","69","40","0","","","","","","","","c008a00e144bd5d8ca7c7edc298d4669","0.306","Tue, 17 May 2022 21:40:18 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/legal/terms","2022-05-18 01:49:52"
"https://www.wealthsimple.com/en-ca/accessibility/statement","text/html; charset=utf-8","200","OK","Indexable","","Investing on Autopilot | Wealthsimple","37","327","The smart and simple way to invest in Future You. We use a Nobel Prize-winning approach to build you a diversified portfolio of low-fee funds in minutes.","153","966","","","Statement of Commitment","23","","0","","","","","","https://www.wealthsimple.com/en-ca/accessibility/statement","","","","","","51826","149","10.170","1","","1069","1068","0","63.010","54","30","0","","","","","","","","1cc46367d32645dedf005ca3663a706f","0.567","Tue, 17 May 2022 21:40:17 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/accessibility/statement","2022-05-18 01:49:52"
"https://www.wealthsimple.com/en-ca/product/tax","text/html; charset=utf-8","200","OK","Indexable","","Wealthsimple Tax | Free Online Tax Filing Software 2022 | CRA Netfile Certified","79","705","CRA certified tax filing software for Canadians. Efile your taxes easily.  Free online tax filing that fits all unique tax situations. Calculation  accuracy guaranteed, $0 to use.","179","1060","","","Wealthsimple Tax","16","","0","","","","","","https://www.wealthsimple.com/en-ca/product/tax","","","","","","144516","879","7.049","1","","3309","1076","0","63.480","52","28","0","","","","","","","","5512d8431b71c552c54bbd48f5636973","0.305","Tue, 17 May 2022 21:39:13 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/product/tax","2022-05-18 01:49:52"
"https://www.wealthsimple.com/en-ca/learn","text/html; charset=utf-8","200","OK","Indexable","","Personal Finance Articles, Guides & Videos | Wealthsimple","57","521","The latest personal finance articles and guides. Learn about investing, saving, retirement and more.","100","631","","","Personal Finance 101","20","","0","","","","","","https://www.wealthsimple.com/en-ca/learn","","","","","","131878","1893","12.046","1","","4079","1516","0","89.440","119","92","0","","","","","","","","8e1f4460ac21772b9b1c81811f9f5148","0.674","Tue, 17 May 2022 21:39:15 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/learn","2022-05-18 01:49:52"
"https://www.wealthsimple.com/en-ca/about/foundation","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","0","0","0.000","1","","1077","1073","0","63.300","0","0","0","","","","","","","","","0.164","","https://www.wealthsimplefoundation.com/","HTTP Redirect","","1.1","","https://www.wealthsimple.com/en-ca/about/foundation","2022-05-18 01:49:53"
"https://www.wealthsimple.com/en-ca/culture","text/html; charset=utf-8","200","OK","Indexable","","Wealthsimple Culture Manual","27","260","Wealthsimple is democratizing financial access for millions. Here's how they're doing it.","89","548","","","Wealthsimple - culture manual","29","","0","","","","","","https://www.wealthsimple.com/en-ca/culture","","","","","","24669","66","1.318","1","","3337","1212","0","71.500","7","6","0","","","","","","","","a086ee55d887f04e64dd074851357919","0.197","Tue, 17 May 2022 21:39:09 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/culture","2022-05-18 01:49:53"
"https://www.wealthsimple.com/en-ca/magazine","text/html; charset=utf-8","200","OK","Indexable","","Magazine","8","86","Stories and Ideas from Wealthsimple","35","233","","","","0","","0","","","","","","https://www.wealthsimple.com/en-ca/magazine","","","","","","340863","1981","3.885","1","","3644","1515","0","89.380","88","54","0","","","","","","","","71f6c0a9b1bb3ccd05d0184c91132006","0.402","Tue, 17 May 2022 21:38:40 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/magazine","2022-05-18 01:49:52"
"https://www.wealthsimple.com/en-ca/product/cash","text/html; charset=utf-8","200","OK","Indexable","","Wealthsimple Cash | Send, Spend or Receive Money Instantly","58","551","The easy way to send cash, split bills, spend, & earn stock & crypto back rewards. Canada’s P2P payment platform. No pesky passwords, no paperwork, no account minimums.","168","1111","","","Wealthsimple Cash","17","","0","","","","","","https://www.wealthsimple.com/en-ca/product/cash","","","","","","158775","438","4.485","1","","3373","1206","0","71.150","54","27","0","","","","","","","","ba74aa92578f9e9bfd8ccb2e61d5730f","0.329","Tue, 17 May 2022 21:39:12 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/product/cash","2022-05-18 01:49:53"
"https://www.wealthsimple.com/en-ca/product/trade","text/html; charset=utf-8","200","OK","Indexable","","Wealthsimple Trade | $0 Commission Stock Market & Investing App","63","601","Start investing in minutes with as little as $1. Choose from 1000s of stocks, ETFs & crypto. $0 commissions. Get a free stock reward when you sign up. No minimums, no paperwork.","177","1142","","","Commission-free stock trading","29","","0","","","","","","https://www.wealthsimple.com/en-ca/product/trade","","","","","","140480","1211","8.828","1","","3378","1091","0","64.370","58","32","0","","","","","","","","3581e81d0b9eec4bc61daf784fef5727","0.559","Tue, 17 May 2022 21:39:13 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/product/trade","2022-05-18 01:49:53"
"https://www.wealthsimple.com/en-ca/portfolio-review","text/html; charset=utf-8","200","OK","Indexable","","Portfolio Review | Wealthsimple","31","279","Get on track with a Wealthsimple Portfolio Review. Our expert advisors will find out where your plan falls short, and help you fix it for the long run.","151","916","","","Get on track with a Wealthsimple Portfolio Review","49","","0","","","","","","","","","","","","39940","298","8.753","1","","1106","1074","0","63.360","39","24","0","","","","","","","","52f62649c666f11f5ae77bd390897b06","0.244","Tue, 17 May 2022 21:39:14 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/portfolio-review","2022-05-18 01:49:53"
"https://www.wealthsimple.com/en-ca","text/html; charset=utf-8","200","OK","Indexable","","Wealthsimple: Do Money Right | Invest, Save, Spend & File Taxes","63","587","Wealthsimple is the smart way to invest, trade, save, spend and file your taxes. Do more with your money with our smart financial tools and expert advice.","154","971","","","","0","","0","","","","","","https://www.wealthsimple.com/en-ca","","","","","","74695","195","7.338","1","","1097","1069","0","63.070","53","27","0","","","","","","","","27598326f98162ca7c9009bbf7a9c662","0.542","Tue, 17 May 2022 21:38:38 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca","2022-05-18 01:49:53"
"https://www.wealthsimple.com/en-ca/work","text/html; charset=utf-8","200","OK","Indexable","","Wealthsimple Work: Low-fee Group RRSPs","38","387","Wealthsimple Work is a group retirement savings plan that makes it easy for employers to offer a financial wellness benefit.","124","777","","","Wealthsimple Work","17","","0","","","","","","https://www.wealthsimple.com/en-ca/work","","","","","","191698","1012","6.420","1","","1105","1076","0","63.480","65","32","0","","","","","","","","e8bbcb6e0886cd4531092ba8ae74a22","0.249","Tue, 17 May 2022 21:39:13 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/work","2022-05-18 01:49:53"
"https://www.wealthsimple.com/en-ca/pricing","text/html; charset=utf-8","200","OK","Indexable","","Wealthsimple Plans: Compare our Investing Plans & Fees","54","513","Compare all Wealthsimple plans and fees. Choose from Wealthsimple Basic, Black and Generation — the plans that grow with you.","125","828","","","Benefits and pricing","20","","0","","","","","","https://www.wealthsimple.com/en-ca/pricing","","","","","","129139","351","4.934","1","","1090","1075","0","63.420","63","29","0","","","","","","","","c5d1ec3a2106e193216290541869a797","0.505","Tue, 17 May 2022 21:40:22 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/pricing","2022-05-18 01:49:53"
"https://www.wealthsimple.com/en-ca/feature/roundup","text/html; charset=utf-8","200","OK","Indexable","","Wealthsimple Roundup: Spare Change App","38","386","Automatically invest your spare change — make a purchase and we'll invest the change in a Wealthsimple Invest account.","118","771","","","Roundup","7","","0","","","","","","https://www.wealthsimple.com/en-ca/feature/roundup","","","","","","81261","429","8.615","2","","15","15","0","0.880","53","28","0","","","","","","","","586ddc1bffd5a9fec62ead60d6e30234","0.296","Tue, 17 May 2022 21:40:09 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/feature/roundup","2022-05-18 01:49:54"
"https://www.wealthsimple.com/en-ca/tool/tax-calculator/ontario","text/html; charset=utf-8","200","OK","Indexable","","2021 Income Tax Calculator Ontario","34","322","2021 free Ontario income tax calculator to quickly estimate your provincial taxes. Get better visibility to your tax bracket, marginal tax rate, average tax rate, payroll tax deductions, tax refunds or taxes owed in 2021.","221","1351","","","2021 Income Tax Calculator Ontario","34","Ontario Provincial  and Federal tax brackets","44","","","","","","https://www.wealthsimple.com/en-ca/tool/tax-calculator/ontario","","","","","","135646","2163","13.328","2","","16","15","0","0.880","64","40","0","","","","","","","","a19a611ec7ca1e3736effff98f9db7d2","0.318","Tue, 17 May 2022 21:38:39 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/tool/tax-calculator/ontario","2022-05-18 01:49:54"
"https://www.wealthsimple.com/en-ca/magazine/toronto-real-estate","text/html; charset=utf-8","200","OK","Indexable","","This Is Not Normal: A Letter From the Toronto Real Estate Forever Boom","70","653","Home prices have been climbing for, oh, a quarter of a century. We’re beyond a bubble. We’re living in an age of unstoppable rise. And it’s driving us all mildly insane.","169","1048","","","This Is Not Normal: A Letter From the Toronto Real-Estate Forever Boom","70","","0","","","","","","https://www.wealthsimple.com/en-ca/magazine/toronto-real-estate","","","","","","138039","1996","9.904","2","","18","17","0","1.000","36","24","0","","","","","","","","ee075a88e7cdca953a828b41f83cbd1a","0.301","Tue, 17 May 2022 21:39:03 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/magazine/toronto-real-estate","2022-05-18 01:49:54"
"https://www.wealthsimple.com/en-ca/learn/checking-vs-savings-account","text/html; charset=utf-8","200","OK","Indexable","","Chequing vs Savings Account | Wealthsimple","42","400","What's the difference between a savings and chequing account — we compare them both and let you in on the pros and cons of each.","128","850","","","Chequing vs Savings Account","27","","0","","","","","","https://www.wealthsimple.com/en-ca/learn/checking-vs-savings-account","","","","","","78005","1394","15.940","2","","11","8","0","0.470","67","35","0","","","","","","","","cbd0bd55ddef0e1d6a6acab7f6bf5c6d","0.564","Tue, 17 May 2022 21:39:35 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/learn/checking-vs-savings-account","2022-05-18 01:49:54"
"https://www.wealthsimple.com/en-ca/learn/how-to-prepare-for-recession","text/html; charset=utf-8","200","OK","Indexable","","How to Prepare for a Recession | Wealthsimple","45","420","While we like to talk about “the economy” as if it’s a static entity, it’s actually more like a living, changing ecosystem. It fluctuates unpredictably, sometimes wildly, and can look very different from one year to the next.","225","1352","","","How to Prepare for a Recession","30","","0","","","","","","https://www.wealthsimple.com/en-ca/learn/how-to-prepare-for-recession","","","","","","78854","1704","18.348","2","","9","6","0","0.350","61","34","0","","","","","","","","40dccfb7a9403fd81a802f9d0ec856ca","0.784","Tue, 17 May 2022 21:39:31 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/learn/how-to-prepare-for-recession","2022-05-18 01:49:54"
"https://www.wealthsimple.com/en-ca/tool/tax-calculator/british-columbia","text/html; charset=utf-8","200","OK","Indexable","","2021 Income Tax Calculator British Columbia","43","400","2021 free British Columbia income tax calculator to quickly estimate your provincial taxes. Get better visibility to your tax bracket, marginal tax rate, average tax rate, payroll tax deductions, tax refunds or taxes owed in 2021.","230","1407","","","2021 Income Tax Calculator British Columbia","43","British Columbia Provincial  and Federal tax brackets","53","","","","","","https://www.wealthsimple.com/en-ca/tool/tax-calculator/british-columbia","","","","","","142638","2651","15.093","2","","16","15","0","0.880","64","40","0","","","","","","","","8c8dc2b940ac9b00abe321e914cddb8f","0.166","Tue, 17 May 2022 21:38:39 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/tool/tax-calculator/british-columbia","2022-05-18 01:49:54"
"https://www.wealthsimple.com/en-ca/magazine/racial-wealth-gap","text/html; charset=utf-8","200","OK","Indexable","","The Racial Wealth Gap Is a Problem","34","325","Wealth isn't just the money you earn at work — it speaks to the financial history of a family and a people. And our history is fraught.","135","827","","","The Racial Wealth Gap Is a Problem","34","","0","","","","","","https://www.wealthsimple.com/en-ca/magazine/racial-wealth-gap","","","","","","118192","1653","10.266","2","","24","22","0","1.300","35","23","0","","","","","","","","11e4633ae49c79c653239ee0d9b321f0","0.585","Tue, 17 May 2022 21:38:47 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/magazine/racial-wealth-gap","2022-05-18 01:49:54"
"https://www.wealthsimple.com/en-ca/product/crypto/maker-mkr","text/html; charset=utf-8","200","OK","Indexable","","Buy Maker | Trade MKR in Canada | Wealthsimple","46","447","Welcome to the best source of buying Maker in Canada. Get low fees & top security at Wealthsimple when you buy MKR. The simplest way to buy or sell Maker instantly.","164","1068","","","Buy Maker in Canada","19","","0","","","","","","https://www.wealthsimple.com/en-ca/product/crypto/maker-mkr","","","","","","134966","2265","13.144","2","","58","51","0","3.010","103","77","0","","","","","","","","8e678dd229e9afd50c74a1fd64f9cc91","0.267","Tue, 17 May 2022 21:39:11 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/product/crypto/maker-mkr","2022-05-18 01:49:55"
"https://www.wealthsimple.com/en-ca/learn/how-long-retirement-savings-last","text/html; charset=utf-8","200","OK","Indexable","","How Long Will My Retirement Savings Last? | Wealthsimple","56","530","Find out how long your retirement savings will last and what you can do to extend that time regardless of how much you have.","124","795","","","How Long Will My Retirement Savings Last?","41","","0","","","","","","https://www.wealthsimple.com/en-ca/learn/how-long-retirement-savings-last","","","","","","84366","2384","21.636","2","","22","15","0","0.880","67","36","0","","","","","","","","d6fc67ed359aa291af94175d2a01d666","0.270","Tue, 17 May 2022 21:40:01 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/learn/how-long-retirement-savings-last","2022-05-18 01:49:55"
"https://www.wealthsimple.com/en-ca/learn/tax-refund","text/html; charset=utf-8","200","OK","Indexable","","What should I do with my tax refund? | Wealthsimple","51","468","We recommend investing it!","26","176","","","What should I do with my tax refund?","36","","0","","","","","","https://www.wealthsimple.com/en-ca/learn/tax-refund","","","","","","71049","613","11.254","2","","9","9","0","0.530","59","35","0","","","","","","","","9b03cc28f443d382e49c9e8b13895f03","0.540","Tue, 17 May 2022 21:39:52 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/learn/tax-refund","2022-05-18 01:49:55"
"https://www.wealthsimple.com/en-ca/learn/how-to-switch-banks","text/html; charset=utf-8","200","OK","Indexable","","How to Switch Banks | Wealthsimple","34","323","If your current bank isn’t meeting your needs, it’s time for a change. These steps will teach you how to switch banks.","118","733","","","How to Switch Banks","19","","0","","","","","","https://www.wealthsimple.com/en-ca/learn/how-to-switch-banks","","","","","","74551","1205","15.063","2","","12","10","0","0.590","60","33","0","","","","","","","","f5dfb494f8811c83943c74f0fa3dd1dc","0.380","Tue, 17 May 2022 21:39:34 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/learn/how-to-switch-banks","2022-05-18 01:49:55"
"https://www.wealthsimple.com/en-ca/magazine/canadian-tax-stuff-nobody-knows","text/html; charset=utf-8","200","OK","Indexable","","Six Tax Enigmas That Confuse Basically Everyone in Canada","57","544","OK, OK: they’re not technically enigmas, but these are the things most likely to trip you up when it comes time to file. We make sense of the madness and hopefully spare you some confusion.","189","1206","","","Six Tax Enigmas That Confuse Basically Everyone","47","","0","","","","","","https://www.wealthsimple.com/en-ca/magazine/canadian-tax-stuff-nobody-knows","","","","","","138448","2063","10.113","2","","34","33","0","1.950","42","29","0","","","","","","","","79a06c2fd8f9e24a8f9e46852f7681e5","0.247","Tue, 17 May 2022 21:39:07 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/magazine/canadian-tax-stuff-nobody-knows","2022-05-18 01:49:55"
"http://wealthsimple.com/","text/html","301","Moved Permanently","Non-Indexable","Redirected","","0","0","","0","0","","","","0","","0","","","","","","","","","","","","162","0","0.000","2","","4","4","0","0.240","0","0","0","","","","","","","","","0.094","","https://www.wealthsimple.com/","HTTP Redirect","","1.1","","http://wealthsimple.com/","2022-05-18 01:49:55"
"https://www.wealthsimple.com/en-ca/learn/modern-portfolio-theory","text/html; charset=utf-8","200","OK","Indexable","","What is modern portfolio theory? | Wealthsimple","47","427","It's the award-winning idea that it's better to have a diversified investment portfolio than to hand-pick stocks.","113","680","","","What is modern portfolio theory?","32","","0","","","","","","https://www.wealthsimple.com/en-ca/learn/modern-portfolio-theory","","","","","","71141","604","11.293","2","","12","12","0","0.710","56","32","0","","","","","","","","10402fd698aa3d2afe43cc4f53295cc0","0.263","Tue, 17 May 2022 21:39:38 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/learn/modern-portfolio-theory","2022-05-18 01:49:55"
"https://www.wealthsimple.com/en-ca/legal/legal-disclaimers","text/html; charset=utf-8","200","OK","Indexable","","Investing on Autopilot | Wealthsimple","37","327","The smart and simple way to invest in Future You. We use a Nobel Prize-winning approach to build you a diversified portfolio of low-fee funds in minutes.","153","966","","","Legal Disclaimers","17","","0","","","","","","https://www.wealthsimple.com/en-ca/legal/legal-disclaimers","","","","","","58188","826","16.480","2","","19","18","0","1.060","69","40","0","","","","","","","","7e29dedde594c61b1303dec664a89db9","0.217","Tue, 17 May 2022 21:40:18 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/legal/legal-disclaimers","2022-05-18 01:49:55"
"https://www.wealthsimple.com/en-ca/magazine/rrsp-vs-tfsa-tax-canada","text/html; charset=utf-8","200","OK","Indexable","","RRSP vs TFSA: What’s the Better Choice?","39","381","In this battle of the tax-sheltered accounts (and who doesn’t love to see a good fight between tax shelters?), we tell you when you should put your money in an RRSP, when you should pick a TFSA, and when you should do both (if you can!).","237","1518","","","RRSP vs TFSA: What’s the Better Choice?","39","","0","","","","","","https://www.wealthsimple.com/en-ca/magazine/rrsp-vs-tfsa-tax-canada","","","","","","132068","2178","10.945","2","","36","34","0","2.010","44","32","0","","","","","","","","db35faee6dd6f36654f677b9e1394023","0.251","Tue, 17 May 2022 21:38:48 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/magazine/rrsp-vs-tfsa-tax-canada","2022-05-18 01:49:55"
"https://www.wealthsimple.com/en-ca/product/crypto/solana-sol","text/html; charset=utf-8","200","OK","Indexable","","Buy Solana | Trade SOL in Canada | Wealthsimple","47","448","Welcome to the best source of buying Solana in Canada. Get low fees & top security at Wealthsimple when you buy SOL. The simplest way to buy or sell Solana instantly.","166","1073","","","Buy Solana in Canada","20","","0","","","","","","https://www.wealthsimple.com/en-ca/product/crypto/solana-sol","","","","","","128750","1470","10.369","2","","55","54","0","3.190","103","77","0","","","","","","","","68a9ea453d74fadfc2716ed68d1fbdaf","0.562","Tue, 17 May 2022 21:39:11 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/product/crypto/solana-sol","2022-05-18 01:49:55"
"https://www.wealthsimple.com/en-ca/learn/when-can-i-retire","text/html; charset=utf-8","200","OK","Indexable","","When Can I Retire? | Wealthsimple","33","312","Flummoxed about the exact age you should retire? This easily-followed guide will provide you with all the factors you'll need to take into consideration.","153","948","","","When Can I Retire?","18","","0","","","","","","https://www.wealthsimple.com/en-ca/learn/when-can-i-retire","","","","","","79724","1679","17.595","2","","15","11","0","0.650","62","34","0","","","","","","","","1d8c6b2304d6c4fb92649c479d564e23","0.596","Tue, 17 May 2022 21:39:51 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/learn/when-can-i-retire","2022-05-18 01:49:55"
"https://www.wealthsimple.com/en-ca/class/how-much-to-retire","text/html; charset=utf-8","200","OK","Indexable","","How Much Do I Need to Retire | Wealthsimple Master Class","56","531","The smart and simple way to invest in Future You. We use a Nobel Prize-winning approach to build you a diversified portfolio of low-fee funds in minutes.","153","966","","","How Much Do I Need to Retire?","29","","0","","","","","","https://www.wealthsimple.com/en-ca/class/how-much-to-retire","","","","","","79953","623","9.732","2","","15","12","0","0.710","66","37","0","","","","","","","","8aaa5fcaca6ac7915889fec9c3cf82ec","0.339","Tue, 17 May 2022 21:39:14 GMT","","","","1.1","Invalid Custom Extraction Configured","https://www.wealthsimple.com/en-ca/class/how-much-to-retire","2022-05-18 01:49:56"
